id,created_at,text
862370215643971584,2017-05-10 18:14:16,Is the Census Out of Control?
862357632128086016,2017-05-10 17:24:15,"Looking for a Definition of ""Bad Optics""? Look No Further."
862348817622069249,2017-05-10 16:49:14,Today Is All Comey All the Time
862183354346721280,2017-05-10 05:51:44,That's definitely possible.
862180231322402816,2017-05-10 05:39:20,"Yeah, the Comey Firing Was All About Russia"
862162910818299904,2017-05-10 04:30:30,"Just tuned into Angels A's. Attendance looks like, oh, K or so on a nice night. Is that normal?"
862137436931072000,2017-05-10 02:49:17,A Quick Look at Manufacturing Jobs
862118555806052352,2017-05-10 01:34:15,It's Crunch Time for the Republican Party
862085828247474176,2017-05-09 23:24:12,Border Apprehensions Down Again in April
862080328835399680,2017-05-09 23:02:21,"Yeah...I guess I'm waiting a bit to see what happens. If he stays much longer, I'll take him off."
862070723719950337,2017-05-09 22:24:11,The Dead Pool - May - Special James Comey Edition
862033050418524161,2017-05-09 19:54:29,Lunchtime Photo
862021720227667968,2017-05-09 19:09:28,The Dream Never Dies in Afghanistan
862018121795870726,2017-05-09 18:55:10,That's what Cicero said. But it sounds better in Latin.
862017525764194305,2017-05-09 18:52:48,"Is there a secret to unsubscribing from emails? I try and try and try, and nothing ever works. It's like kudzu."
862001585408413697,2017-05-09 17:49:27,Comey Screws Up Again
861975148576088065,2017-05-09 16:04:24,Donald Trump Is Sulking Over His Immigration Order
861819462709850112,2017-05-09 05:45:46,In general! Go ahead and gripe to anyone.
861795126938566656,2017-05-09 04:09:04,I kinda think it might be an improvement.
861786011252256768,2017-05-09 03:32:50,I hereby grant everyone the right to gripe about stuff without apologizing about it being a first world problem. You're welcome.
861761334144376832,2017-05-09 01:54:47,Donald Trump's -Day Gap
861761252934156289,2017-05-09 01:54:28,Donald Trump Is Getting Scared About Russia
861760357651632128,2017-05-09 01:50:54,I'm just saying that you can say this about any state. Of course income inequality goes do…
861729783335579648,2017-05-08 23:49:25,The New York Times Has Imported the Ethics of the Wall Street Journal
861725025992404992,2017-05-08 23:30:30,"This is kind of silly. ""Remove all the poor people and CA would have less income inequalit…"
861669366378766338,2017-05-08 19:49:20,Lunchtime Photo
861659295074721792,2017-05-08 19:09:19,Income Stagnation Has Hit the Young Harder Than the Old
861625727434805248,2017-05-08 16:55:56,Trump Has Already Pre-Smeared Sally Yates
861613979352825858,2017-05-08 16:09:15,We Should Have a New List of Banned Countries By Now
861602653188608000,2017-05-08 15:24:14,Are Younger Police Officers More Productive Than Older Ones?
861317989748158465,2017-05-07 20:33:05,No you can't.
861267992876810241,2017-05-07 17:14:25,The Dead Pool - May
861240299741478913,2017-05-07 15:24:23,Kevin's Photography Tip O' the Day
860997686618619904,2017-05-06 23:20:19,I think you're taking my comment a little too seriously. There are plenty of middle grounds.
860997515746975744,2017-05-06 23:19:38,"OTOH, I know nothing about ranges, and even I would be taken aback by a high rating for an electric range."
860997201841074176,2017-05-06 23:18:24,Because you still want something decent. CR is fairly good as a primer and rater for stuff you don'…
860996635949748225,2017-05-06 23:16:09,But pretty handy for product categories you don't know much about and don't really care to learn about.
860996509218852865,2017-05-06 23:15:38,"The electric range this is weird. However, I've always found that CR is (mostly) useless for produc…"
860925855962460162,2017-05-06 18:34:53,You're advertising your address on Twitter? That seems...imprudent.
860925714224304129,2017-05-06 18:34:20,"We Need a Good Word for ""Moderately Unlikely"""
860925505918390273,2017-05-06 18:33:30,"That's a good idea. Dems should organize beer bashes to protest the bill. Aside from good PR, also likely to draw crowds."
860913231984037893,2017-05-06 17:44:44,"Fun fact: In years of flying, I have never missed a flight. I know, you're shocked."
860879142476271618,2017-05-06 15:29:16,"Republicans Pass Trumpcare, Then Go Into Hiding"
860638823054798850,2017-05-05 23:34:19,Trump: Everyone Has a Better Health Care System Than Us
860549951717298178,2017-05-05 17:41:11,Friday Cat Blogging - May
860544916463788032,2017-05-05 17:21:10,Housekeeping Note
860366804744630274,2017-05-05 05:33:25,"Yes, but it needs more than that. Maybe ""handful."""
860366392385835008,2017-05-05 05:31:47,"Bam or Bamz is common in the fever swamps for Obama, especially when showing old photos…"
860365095322472448,2017-05-05 05:26:38,It's fair only if you qualify the hell out of it.
860356124456964098,2017-05-05 04:50:59,Not for the top %.
860317413019074560,2017-05-05 02:17:09,So...just an ordinary night?
860305254423949312,2017-05-05 01:28:51,'s comment actually works much better for this piece:
860301532838973440,2017-05-05 01:14:03,The corn sentence wasn't related to the Brazil se…
860297875040993280,2017-05-05 00:59:31,"His meaning is pretty clear, I think. We don't do ourselves…"
860269416474435587,2017-05-04 23:06:26,Will the Left Finally Defend Obamacare?
860265640116064257,2017-05-04 22:51:26,San Diego Built a Border Wall. Did It Reduce Crime?
860265514983206912,2017-05-04 22:50:56,"But premiums might very well go down. If you only insure the healthy, premiums are likely to be pretty moderate."
860264218645417989,2017-05-04 22:45:47,OK fine. I already bought your crummy book anyway.
860242210041802752,2017-05-04 21:18:20,"I'd go with your first instinct here. In fact, if it contains that exact phrase I'll buy your book!"
